StarID,HIP,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,PMRA,PMDec,RV,Mag,AbsMag,Spectrum,ColorIndex,X,Y,Z,VX,VY,VZ
976,978,765,,,,,0.2016881,39.03890984,336.700336700337,-25.16,-26.83,,8.20,0.563782246586062,K0,1.269,261.15686,13.80238,212.07003,2.9711e-05,-3.9553e-05,-3.4014e-05
977,977,779,,,,,0.20168957,-07.70199823,321.543408360129,19.28,-4.84,,8.96,1.42380194513419,K0,1.243,318.19851,16.81721,-43.09348,-2.595e-06,2.9957e-05,-7.476e-06
978,980,763,,,,,0.20189934,47.49116017,149.700598802395,-13.46,-24.35,,7.36,1.48388231237773,K0,1.082,101.01201,5.34418,110.35525,1.3524e-05,-9.066e-06,-1.194e-05
979,981,761,,,,,0.20223617,53.62391762,106.157112526539,38.90,-12.28,,6.87,1.74025451396439,F0,0.262,62.87173,3.33187,85.47149,4.021e-06,2.0259e-05,-3.748e-06
980,982,762,,,,,0.20242696,48.18225854,289.017341040462,16.16,-2.94,,7.60,0.295380493963884,K0,1.314,192.4356,10.20773,215.39583,1.866e-06,2.2772e-05,-2.746e-06
981,983,787,37,,,,0.20276358,-17.93821766,187.617260787993,60.48,-24.69,-8,5.29,-1.07636395486714,K4III,1.478,178.2456,9.47077,-57.78448,-1.7598e-05,5.415e-05,-1.8844e-05
982,984,764,,,,,0.20286289,46.77490907,204.918032786885,48.58,-0.69,,9.12,2.56209911001355,F8,0.479,140.14357,7.44994,149.31737,-2.063e-06,4.8217e-05,-4.69e-07
983,985,798,,,,,0.20359011,-27.78455628,101.936799184506,56.64,6.80,,8.25,3.20834503689974,F5V,0.448,90.05609,4.80451,-47.51765,7.3e-08,2.8032e-05,2.972e-06
984,986,776,,,,,0.20384602,39.90157203,95.7854406130268,119.80,2.41,,7.43,2.52350249333122,F0,0.335,73.37695,3.91961,61.44355,-3.684e-06,5.551e-05,8.58e-07
985,987,786,,,,,0.20387125,-15.16459597,558.659217877095,0.86,-11.54,,8.88,0.144265154899466,K0III/IV,1.047,538.43792,28.76556,-146.14124,-8.288e-06,1.889e-06,-3.0164e-05
986,988,775,,,,,0.2043876,43.81821229,10000000,1.35,-2.96,,7.95,-7.05,M...,1.537,7205074.86771,385901.46809,6923725.60169,0,0,0
987,989,784,,,,,0.20440657,22.55671394,346.020761245675,19.02,8.66,,7.69,-0.00551078621725853,M...,1.709,319.09283,17.09209,132.73278,-7.27e-06,3.156e-05,1.3415e-05
988,990,808,,,,,0.20480008,-50.70031286,212.765957446808,-28.64,-20.74,,8.94,2.30048928967859,K2III,1.151,134.56733,7.22195,-164.64758,-1.4947e-05,-3.0384e-05,-1.3549e-05
989,991,,,,,,0.20508576,-40.64558079,115.740740740741,132.25,-23.10,,10.58,5.26256871239447,G0,0.600,87.69212,4.71283,-75.39097,-1.2412e-05,7.3642e-05,-9.834e-06
990,992,814,,,,,0.20548184,-57.50592437,109.89010989011,-4.28,-19.89,,10.05,4.84520696160547,G3/G5V,0.643,58.94893,3.17422,-92.68648,-8.801e-06,-2.757e-06,-5.692e-06
991,993,805,,,,,0.20614917,-08.70977153,497.512437810945,49.01,-1.20,,8.88,0.395980287102445,G5,0.934,491.05913,26.52808,-75.33801,-6.813e-06,0.000118006,-2.86e-06
992,994,825,,,,,0.20702087,-61.60576322,182.815356489945,30.03,-25.41,,9.00,2.68993663166715,F3V,0.415,86.80758,4.7094,-160.82201,-2.1222e-05,2.5501e-05,-1.0708e-05
993,995,794,,,,,0.20732903,45.95960688,250.62656641604,-3.21,-8.15,,8.24,1.24486447843374,K5,1.583,173.97031,9.45215,180.16288,7.319e-06,-3.508e-06,-6.883e-06
994,996,804,,,,,0.2078328,20.23439937,51.5729757607014,216.41,-22.17,,8.18,4.61788904539353,G5,0.669,48.31856,2.63163,17.83711,-1.028e-06,5.4129e-05,-5.2e-06
995,997,839,,,,,0.20828322,-56.41332506,344.827586206897,13.90,-7.13,,9.91,2.22198998949478,F6V,0.521,190.47434,10.39657,-287.25859,-1.118e-05,2.2659e-05,-6.593e-06
996,998,803,,,,,0.2083194,32.20391674,568.181818181818,-8.65,-1.43,,8.88,0.107563339070749,A0,0.022,480.05605,26.20723,302.80347,3.394e-06,-2.3675e-05,-3.332e-06
997,999,,,,,,0.2083661,14.56369614,40.5022276225192,321.76,-71.31,,8.44,5.40260544965966,K0,0.739,39.14252,2.13734,10.18453,7e-08,6.3273e-05,-1.3551e-05
998,1000,812,,,,,0.20837076,-22.06708268,65.2741514360313,215.67,-96.10,,8.73,4.65629382648293,K0V+...,0.707,60.40248,3.2983,-24.52296,-1.5128e-05,6.752e-05,-2.8181e-05
999,1001,824,,,,,0.20859529,-32.32082372,216.919739696312,-11.77,20.36,,9.12,2.43850462694824,F3V,0.471,183.03856,10.0057,-115.9782,1.2105e-05,-1.1733e-05,1.8092e-05
